Date,AKBNK.IS,ARCLK.IS,BIMAS.IS,EREGL.IS,GARAN.IS,KCHOL.IS,SAHOL.IS,SISE.IS,THYAO.IS,TUPRS.IS
2023-01-20,0.061727514957572865,-0.01345687695264373,0.0,0.01573286047745235,0.04797267959980312,0.04009164471784205,0.017126092226636244,-0.00045096896971092397,-0.011057140970146822,0.019665082194933875
2023-01-23,-0.007510681555035902,-0.013640437448774693,0.013216130608190374,-0.031717205698292075,0.009619043077012876,0.0036211305280931133,-0.016192825977637253,-0.03721996942516957,-0.011180562977451276,0.022901734891083474
2023-01-24,-0.01410010344880747,-0.009486968810815337,-0.0014598563581471149,-0.01573245455878104,-0.026867324904239962,-0.020694615116905377,-0.016933623691750326,-0.005163146796559843,-0.009970211240715761,0.020461874003494335
2023-01-25,-0.0316253110671019,-0.012205877715205057,-0.0036592311245954743,-0.010799720426584471,-0.03619951270145388,-0.01424622578532253,-0.023519284783281098,-0.01278731046920413,0.013930648389303526,0.007845718683851187
2023-01-26,-0.03967181619527909,0.013937495122604037,-0.018498463082396097,0.008751664816480535,-0.03837397510436622,-0.017621604641014317,-0.028073599356876724,-0.014402509363271082,-0.010596256753993153,-0.018999205449699786
2023-01-27,-0.023739923113158205,-0.017452468154554573,-0.0029917187323401763,0.002048055610103933,-0.029779008561695033,0.0038024169096618596,-0.003502718969174779,0.011538573439288815,-0.0026666232616522592,0.031205054096520413
2023-01-30,0.02256635876761475,-0.02495667450481126,-0.03973020702761773,0.001533467927636535,0.002515774844177348,-0.014654592190637208,-0.01617026725268231,-0.03255073785372075,-0.03394754720501893,-0.04908174315700298
2023-01-31,-0.0029403797937218477,-0.03303060252031591,-0.030065669649653678,-0.02744164938476874,0.00667786131350331,-0.018789136108231793,-0.0061317126059118945,-0.023989221383010385,-0.051002576403054535,-0.021578075979133186
2023-02-01,-0.0879755615394135,-0.05660977720318214,-0.04434224828271813,-0.047845758370741294,-0.07244536431304664,-0.07044209049983706,-0.04830332260715585,-0.03186295368033792,-0.05068150279195568,-0.04974603762797975
2023-02-02,-0.0320183888155688,0.030143264487453504,0.020773595365110375,0.03197243213136014,-0.021700901867824786,0.018770100960877636,0.031765565691110054,0.04042508138729067,0.02863802334628419,-0.019742125029242847
2023-02-03,0.09192403948402018,0.03944171397914569,0.043450121148433336,0.04586517739725332,0.07482604086357035,0.06272897136392976,0.050302654452792105,0.07625493545969939,0.0584371306928929,0.08225727204319608
2023-02-06,-0.018954974941016056,-0.033711063059683154,0.011741900028121147,0.020172276065723617,-0.04510741673608162,-0.010403169308162175,-0.008959800585982067,-0.009337169884643979,-0.019816749845266282,-0.034131977482421735
2023-02-07,-0.09716382473786486,-0.10166363359240084,-0.06843726937387096,-0.06390626416908589,-0.06791602976026126,-0.10390907840236643,-0.07418495534314488,-0.09385715834653799,-0.09516726666550052,-0.10212202945073656
2023-02-08,-0.07045174837121779,-0.07666587424978613,-0.02275695516194013,-0.05300357496474979,-0.06828087140316771,-0.04372688009976468,-0.05820416242355213,-0.061075474583527085,-0.10082843562342408,-0.0697173845983967
2023-02-15,0.16576185189131973,0.17164057227695434,0.11806715966315116,0.14787812592563135,0.16333200261552064,0.13844356485854667,0.15317165391337922,0.15633890043317628,0.19599570228892446,0.16490579766587746
2023-02-16,-0.00433831868096476,0.025557439212498232,0.01578389284015005,0.07414249141481438,-0.007802440009745776,-0.011277137871906259,-0.019782934269677636,0.05822463570256763,0.0007146404659937232,0.09215846508109439
2023-02-17,-0.0068557736756868,-0.032291567930320925,0.008908819140122998,0.01427957344617978,-0.013140666200439846,-0.0006673381789961239,-0.003502718969174779,-0.007985856499998611,0.009242821600255444,-0.010204283084087086
2023-02-20,0.0,0.06266667603692021,-0.005187186347296943,0.08856093919238608,0.00264196414425123,0.015894361105163474,0.019851770395616627,0.056291945415945406,0.0,-0.01241645292404392
2023-02-21,-0.0056443899646554385,0.046066594929530705,-0.002231256513265685,0.010889446591525258,-0.002641964144251191,-0.011896995834014844,-0.009380525219774023,-0.016985607787343864,-0.027261359559773376,-0.02015961417635285
2023-02-22,0.010012558100491805,0.012903351422369065,-0.017274269119710427,-0.09150682533308588,0.004399468905308974,-0.003997365271148746,0.012814408063009868,-0.02339798145025163,-0.008032264225437813,-0.028549514130790266
2023-02-23,0.0031085586245801233,-0.012903351422369036,0.012048479746859166,-0.024923348997918274,-0.001757504761057847,0.0026666848279834907,0.0048851820581657535,0.003064202776292725,0.00146529142800236,-0.0008520872892730839
2023-02-24,-0.009354675821525894,0.014611308823345432,-0.01053453413586378,-0.0031595085926318153,-0.022233067531969533,0.0013306804431651058,-0.010779077805756133,-0.027921197021528704,-0.011782199529706884,0.022090145002538943
2023-02-27,0.08177634583784933,0.018597356095126253,0.022439152564115036,-0.004531097376430674,0.059354264363380024,0.03591636577748562,0.051367219747678966,0.03445581134311601,0.0603631405289735,0.000666866138734686
2023-02-28,0.010338927331316552,0.0,0.008103308790655482,0.001361397864687702,-0.013651981558070809,-0.005144737861240788,0.019463075539779204,0.024448973351817796,0.001393813707498696,-0.011566552263647464
2023-03-01,0.00626606785056896,0.000837145282282398,0.021053501380812696,0.029492747452462716,0.011955688841901242,0.033600619728632576,0.019541532737354442,0.03210616138868413,0.026796388195249304,0.011233312936403375
2023-03-02,0.007355067762311725,0.023978048691444584,0.018505664208984314,-0.03952011691575739,0.007610994022484965,0.0055953245026051195,0.008068228334818997,-0.019474453558366998,-0.038001126009050014,0.004657200539781013
2023-03-03,-0.01877723766075457,0.030573536014001826,-0.03516658632524652,0.007302629173439765,0.005879923215996365,-0.021937499369017968,-0.019383067034855334,-0.01772954552735446,-0.023513667707153796,0.013024597040211255
2023-03-06,0.07414910169231366,0.06295237932527739,0.022391489095730993,0.009504593301753817,0.07344973021691711,0.0685702107471797,0.04276817695125064,0.06572252943159751,0.026326561808922896,0.019304724957225086
2023-03-07,-0.006957492612374824,0.035091403446315776,-0.010771996946152173,-0.0018035355493931714,-0.001557663767760721,-0.005934772550971841,-0.021600902217984705,-0.026878556994370983,-0.009879941964268175,0.03706191857058649
2023-03-08,0.06798982940799507,0.018505863523902925,0.007194286601472118,-0.029770904329632548,0.09509758299502764,0.06342192681335114,0.038037356700257124,0.001228278916524149,-0.00640343964456489,-0.002946090575321656
2023-03-09,-0.00603943228557991,-0.024269619162953598,0.002148115203190663,-0.0009302433344898263,-0.006398853595461475,-0.022028510009880514,-0.01949387699929248,-0.013594432861349133,0.002850987184307287,-0.007794392444334194
2023-03-10,-0.01474714487868506,-0.028583783684772844,0.012793257097210292,-0.0530337363936353,0.014867511694896425,-0.015539976617000486,-0.021667768160410553,-0.018418368800078015,-0.01289416738439696,-0.01594169086873407
2023-03-13,-0.04291604815397118,-0.015736548565563745,0.018888203869574346,-0.020823707466761897,-0.057861429404585316,-0.02228825117002017,-0.0008945452983114841,-0.02351025025776263,-0.021130096522813703,-0.01761401071264122
2023-03-14,-0.008053795743650017,-0.023692358450482957,-0.0460908375912058,-0.007038725034303832,-0.0203090715394613,-0.04488328675017861,-0.029053379022104493,0.003885095233060246,-0.026111168955336005,-0.03330100393821502
2023-03-15,0.0026918522798627218,-0.04266050455509796,-0.00436388762107901,-0.027104714983124664,0.004548914923765234,-0.019417993035544822,-0.025660342279472625,-0.009523846402115232,-0.010638396626661282,0.02085456462151999
2023-03-16,0.01494147398127234,0.06936948303009544,0.05529423540496514,0.029120867870438275,0.009785661351355656,0.04211142895545023,0.03208834432680826,0.03168070827745468,0.009882265694243964,0.014534863252621032
2023-03-17,-0.03613213761997566,-0.04308360598513673,0.0020667192237379148,-0.0442687888452419,-0.04363503707583557,-0.044010776382384584,-0.03635070106182711,-0.03211578490980192,-0.04407359879502801,-0.0352093449481706
2023-03-20,-0.003300419648279194,-0.04092028717988881,-0.011768820373522762,-0.026127738255773043,0.013214257218844628,-0.029584224338191443,-0.021588737763177317,-0.03408164177693569,-0.003167073470940448,-0.04042423282586499
2023-03-21,-0.03133996764480082,-0.02571688907345519,-0.023248706883703077,0.0,-0.03217219763164139,-0.0006529586916464573,-0.009746718752921251,-0.01223119995896523,-0.0176004692820116,-0.004133925860162358
2023-03-22,0.019144830627207024,0.04196421696787477,0.0014245039807006632,0.0021585821507392145,0.040630616778723684,0.0415795287180138,0.020359401235166698,0.027867000119196395,0.03177394119106479,0.03223698778761185
2023-03-23,0.020971899326522582,-0.004037151336127977,0.004261261471009461,0.0,0.04711153885832005,0.006246048617169241,0.006218595598068671,0.013210278824777502,0.011659598120925414,-0.003287060388910427
2023-03-24,-0.017075566153355717,-0.00812352992132211,0.004948763793317666,0.0,-0.01694332468748912,-0.018222420164910862,-0.013925722368700282,-0.018543661845737237,-0.007757981315849373,-0.02387903830186382
2023-03-27,0.019257941201972155,0.00731416526981713,-0.005657617900406983,0.0075189189846400235,-0.002976252070802816,-0.008686785563469279,-0.015594775100884126,-0.018893854718079164,-0.024439486489944706,-0.018720408023963353
2023-03-28,-0.03155539487052283,-0.04895213145171323,0.012685294073010497,-0.043187979343544285,-0.025661709427289,-0.023156854611936947,-0.030925314368440784,-0.04742869331113243,-0.04823161119450542,-0.022195274571168596
2023-03-29,0.04777184620475278,0.00931024941536433,0.028306852770974122,0.014420610922525402,0.0470410883353485,0.036152527614199785,0.04893495356144876,0.023065157628441572,0.042629387861251644,0.0459609874560144
2023-03-30,-0.013087543159929771,-0.005067557373590016,0.0006806156151218104,-0.011074330855125863,0.033707061536368585,0.019815290889887312,-0.017518603265302222,-0.0032625359447372147,-0.02190757943009641,0.004649093420451257
2023-03-31,0.014268891835609832,-0.0076498803213975956,0.01149806520215375,-0.01458226352332436,-0.017787771514868062,-0.032157099285185224,-0.02939196054692138,-0.012212463599541168,-0.0282881178673238,-0.016649923053247074
2023-04-03,0.004711488120388187,-0.0017079574009763734,0.0,-0.002828888641037002,0.010000123880169501,0.019418035826416515,0.007640570993317619,0.01081088861338717,0.01922339159590614,0.06269749431543867
2023-04-04,0.019779576445970906,0.03278988273953058,0.04149443990004013,0.018524131249566214,0.009197040837999437,0.029683300954384553,0.03911973731982108,0.05103606016552105,0.05867493359685789,0.017475870762161567
2023-04-05,-0.02922479558848549,-0.017522342262386505,-0.011028348534001054,-0.015130533976013686,-0.027125132089062965,-0.020113874238853195,-0.01525967837558679,-0.030674487618784652,-0.02210040456209008,-0.032201104584495044
2023-04-06,-0.01253372875406543,-0.01015239479654442,0.02065915256094369,-0.01651044897305858,-0.010913142506560605,-0.009569426715531295,0.0005124742572911363,-0.01105491085818499,0.01504972089199935,-0.023560316461357436
2023-04-07,0.010752854512568098,0.0033955529820438976,-0.011568166426148815,0.0005738947189916879,-0.0021970421933111555,-0.005785900874633188,0.0025581260279265165,-0.008839345353156957,0.0015711884267102718,-0.011014051015261803
2023-04-10,0.025807881260692344,0.025932027396912808,0.03180914299244263,0.02883999859459242,0.01960142150807548,0.03110378327956626,0.04251712304847896,0.037151767856995345,0.04676966361899323,0.026359581486638566
2023-04-11,0.033032589401276895,0.0008253983284384861,0.0012516687275750233,0.008879075759088912,0.03531432300754261,0.021027224583952574,0.006346122850064086,-0.008591437578807717,-0.0037522862787648464,-0.006365313309880901
2023-04-12,0.024350896714884735,-0.005792275426613753,0.008097223385957055,0.0016561055597525498,0.05007814401900699,0.0048840294280574174,0.0009726549405179708,0.008141077903823122,0.003002954549956628,-0.002557598119466352
2023-04-13,-0.024350896714884645,0.009087200393072311,0.006800655413184503,0.0011025486189352428,-0.02811426676845469,-0.019680789247503716,0.017349880248307893,0.0022496828208652224,0.02735856770036131,-0.005134762686436917
2023-04-14,-0.015810557433455424,-0.002470143373992947,0.02012889788168833,-0.016667027219158265,-0.001110809282336979,-0.0024875709123779537,-0.01929623662551114,-0.012664150456847465,-0.019890282327641416,-0.015564619493542847
2023-04-17,0.017489695974425096,-0.025043005644613266,-0.021361845088334174,-0.015810677801936592,-0.003664359900322181,-0.011271286646084447,-0.014720652705980913,-0.012826405774293058,0.009626092418267715,-0.02582049600724098
2023-04-18,0.005020904262833543,-0.01963358626902251,-0.0006171950572476266,-0.012600429755082644,0.021787412434604157,-0.007585289215153617,-0.0049553686321941424,-0.02568438857502099,0.0036778798638181995,-0.014865366374861447
2023-04-19,0.027985548862839958,0.0025828576600410813,0.001850142263893562,0.0040265115248166216,0.05791633833498272,0.0031676285619689003,0.004955368632194164,0.007070476515599387,-0.01107423852629781,0.025539026972845293
2023-04-20,-0.04312452889948957,-0.029670577670052458,-0.02369171405062444,-0.010966934845245161,-0.04719824090716755,0.003157521793840671,0.0014818852765433328,-0.013714985745258685,-0.005210311590110337,-0.019431051598883527
2023-04-24,-0.0011305378964950737,-0.03699114602195646,-0.01589871362741051,-0.0099155092056475,0.001420561450533739,0.01003765114929328,-0.0009876458315571345,-0.0023838476005859886,0.017018482734859237,-0.004747328406125
2023-04-25,-0.024621817260307086,-0.046082439268958955,-0.024003785424708955,0.001171659807890037,-0.03981708997157283,-0.016362801505102883,-0.009930583515353135,-0.027584689388319844,-0.019259877480121732,-0.021299460306512502
2023-04-26,-0.022868304030823263,-0.03825870516998892,0.008499574399644771,-0.03758267861619685,0.0007382970881308371,-0.016635109931441915,0.006961779832616031,-0.03495116444594473,-0.02806403544966347,-0.036779067524315597
2023-04-27,0.008269426551558557,-0.01156667951614733,0.03014019343441574,-0.008547159225236264,0.03267079428161725,0.02232959487565698,-0.012465925251920756,-0.019497743699629203,0.0061350648112229915,-0.0021638457737975145
2023-04-28,-0.05750457240861782,-0.020440181490370593,-0.013354958952605045,0.015815479060151315,-0.022391765631847412,-0.04648999984102237,-0.04253779713258566,-0.046125136988069936,-0.023202867085040022,-0.043533160634729
2023-05-02,-0.023960749116475808,-0.04271669656378385,-0.016134509665576374,-0.02753305342654417,0.008002989643969482,-0.022052355769991785,-0.016895822426734777,-0.004350299558762266,-0.011806497055331393,-0.014432584212861648
2023-05-03,-0.009618489113186178,0.014442596967261544,0.01741431107894917,-0.029589853698013185,-0.008733658278294342,0.023373254286835503,0.024198975754794644,0.017823845907997633,0.02270148393088008,0.05434903044612713
2023-05-04,0.0012877794812365174,-0.01984510077795285,-0.0032021616150991715,-0.012214826300897918,-0.028923102430786725,0.009198515550758894,-0.016243499313366834,-0.0010712626737128994,-0.01167781368311515,-0.033151991541542136
2023-05-05,-0.019493821228650735,-0.02579025968486224,0.007031041005263929,-0.031540172452418566,-0.04148053869274462,-0.009858856257982138,-0.009554238362347778,-0.012945146054649016,-0.017378019719705963,-0.02810674286828987
2023-05-08,0.07883069055559333,0.02362104235543498,0.032584289094947747,0.021790290216620545,0.08779541511317937,0.0627205726553086,0.044335907218534754,0.04147326792222359,0.05653855119770215,0.028106742868289795
2023-05-09,0.013253113178837924,0.000542808801539534,0.02014118568925447,-0.017792903590102126,0.019915259898787535,0.07468381918564042,0.006103729655415755,-0.023716665203376397,-0.030583382460991147,-0.02349505707798219
2023-05-10,0.005966673447112795,0.004331308809724635,-0.0425859541737204,-0.022185777653728964,-0.000704489908277615,0.011448356182461348,0.004048450176604224,-0.02047468949402827,-0.015649811836138703,-0.003072092912317436
2023-05-11,0.09525603958510537,0.09132403427370332,0.09496625778619551,0.05553316267484133,0.09473348250165647,0.09494798130700792,0.09347202553551257,0.0949637565303842,0.07224720483030246,0.09531011059567282
2023-05-12,0.04235694313334709,-0.07047328338624563,0.01649172759357987,-0.009693240908503268,0.059115089842508246,0.0025846133571542948,-0.027041327377099425,-0.01345658758890059,-0.027521144277452874,-0.007017484387831439
2023-05-15,-0.10484233155894694,-0.05324452093525745,-0.10517249713168701,-0.01636697558466271,-0.10502484630980238,-0.10495914809595341,-0.10504546522438425,-0.0853250984396991,-0.06383497215863415,-0.1006766825088969
2023-05-16,-0.09663517979802666,0.038855801337613766,-0.049448460377495354,0.07561562538080074,-0.10089624885641015,-0.08742844481658249,-0.0015759771288573305,0.04016592102848025,0.08841703353801575,0.036701358363342255
2023-05-17,-0.01212146752819449,0.0021447918178499814,-0.03483267420059832,-0.0006122491721371184,-0.0240431724869685,0.014907152884154253,0.007855485147208793,0.02129406414924064,0.00879146032517589,0.022272600331804834
2023-05-18,-0.03927204988657478,-0.03654620353743955,-0.034677482230424835,-0.04894315971549755,-0.050693170617805754,-0.03897414596782759,-0.03179923110773854,-0.040372358883379394,-0.033373521704557416,-0.03816395878939756
2023-05-22,-0.036713853654560896,-0.03275276746204025,-0.034461232738394056,0.002569011362095751,-0.03666391469165423,-0.03522857836791023,-0.03618806917420649,-0.015638001890112056,0.02163454535488373,-0.02393010502849337
2023-05-23,-0.0027739589784917147,-0.004026522810637794,-0.018430573340964346,-0.005789663056196533,0.0008295507164895935,-0.0026596940816679196,0.0016735690224022842,-0.012028641393820469,-0.008151305977967725,0.024692522489593468
2023-05-24,-0.03174867096625996,-0.018615995432293968,-0.007468246241244955,-0.0006453769238946131,-0.0217946479107952,-0.03385562538015856,-0.038641066724004976,-0.02056192121160098,-0.01197610563263578,-0.01846201702798536
2023-05-25,0.024780062912953163,0.0,-0.0030030102208062665,0.0019348825799936022,0.020134857752052447,0.0061792914200498915,-0.0029012280560816667,-0.0011235095559814037,0.009741622010097001,-0.007794173256655691
2023-05-26,0.01457852114788395,0.040845507023598716,0.011215028677283252,0.029208390455978794,0.020551538204607728,0.026343884751188616,0.032021105630833366,0.04988698905688881,0.059351612981005046,0.027779367265574183
2023-05-29,0.025851800848216408,0.038157850301424275,0.019875430834473774,0.04825365546043442,0.02252704233048661,0.015873287342783808,0.022260274031410995,0.06219621971533119,0.02566911616143219,0.037345745992426245
2023-05-30,0.09476052903542759,0.07170212386373194,0.02447965497276203,0.018901908643830213,0.09480381383280259,0.06293796604400045,0.07779634042253947,0.05713047305256683,0.006825956336905562,0.01888225279684009
2023-05-31,-0.03544044871474627,-0.027651495428948066,0.002840683743336051,-0.033921654549069286,-0.03160871328629611,-0.029386331332462896,-0.01746316076924276,-0.0267559260373379,-0.022009091392628806,-0.036634153252822835
2023-06-01,0.0336061567284868,0.04567000373152963,0.019663586422100886,0.008438847826606479,0.013353319720745136,0.021344146773615916,0.02051357099991272,0.013779674467045772,0.022009091392628657,0.009654768220987079
2023-06-02,0.071437756107276,0.03509132512143129,0.014497921363033519,0.024897491211746225,0.05449378197849626,0.057917340962821966,0.03098692224951049,0.018402464220279764,0.020869219183061047,0.02913529753259077
2023-06-05,0.034718049136264965,0.04860769038306945,0.05468027019520366,0.027145625987539227,0.02820959371440962,0.09499031217466102,0.05318626325199002,0.040898726619904666,0.09160877102602369,0.04834564995338192
2023-06-06,-0.007180366097595014,0.021661477054123923,0.0064683387681053976,0.0,-0.015037733871409862,0.0010656217160985556,-0.017416392051451922,-0.012514527720753982,0.005456120415873743,0.002732297753139173
2023-06-07,0.019215493990529565,0.0689928761067918,0.035469261156773464,0.04020666665213602,0.031856205088072326,0.06293972877026215,0.03269791920522879,0.06456758898327244,0.04203057695083291,0.055071911337118036
2023-06-08,0.014039104625960279,-0.01680713585611427,0.003726617370900897,-0.001095409662544754,0.01127705749757126,0.0019980086214177375,-0.0023004652574841857,-0.016310742721353952,-0.0052310516338082815,0.0025789644012723665
2023-06-09,-0.010240008207591255,-0.0016963023263736304,0.014158562821965235,0.017382284179562873,-0.01061015291988691,0.03336915890897716,0.004136997215111046,-0.0017793884508663484,0.030418348351737717,-0.0019335817600882512
2023-06-12,-0.020799724626944568,-0.031913060429003465,0.006093873759174417,0.02131144653546229,-0.031146757159229516,-0.02541680711949375,-0.020858191930134048,-0.012995913490087541,0.035539646553827034,-0.0038785584525395773
2023-06-13,-0.002769264943232385,0.0034995968996215858,0.00545291519044765,-0.014335217782057746,-0.00967527757382521,-0.013958393797721477,-0.01891302547482793,-0.03488184623884887,-0.030464834306000763,-0.0423342818264407
2023-06-14,0.018681796586124642,-0.023863231291267287,-0.014167177249871349,-0.029852988415734596,0.017894481843395142,-0.0030165190843396495,-0.014423398036667949,-0.028905157897820218,0.02828018654243087,-0.027399081511173352
2023-06-15,0.04575259234920525,0.02123964847776191,0.04250786781610363,0.008230380313571274,0.044689008112037965,0.016974912882061082,0.022031547374363615,0.015740861828131045,0.0005465882044857179,0.03279003959957941
2023-06-16,-0.017838816864567834,-0.023926676637611458,0.050430844210135696,0.005993004758925911,-0.019098344403171597,-0.015968367330151525,0.040840967705448504,-0.0004733337013929494,-0.012647913014776725,-0.018311952051542655
2023-06-19,-0.020321626097142283,-0.04775929821818273,-0.01137024563265304,-0.02921124053849558,-0.022185745956381446,-0.04474904749287937,-0.03705839357029078,-0.04354827321601642,-0.03778296415815605,-0.015867817359796522
2023-06-20,0.028231037817189334,-0.01230493324335305,-0.05222648163155568,-0.02148180560046618,0.04128409035955305,0.009945021884186634,0.02332193980067306,-0.007944460312430698,-0.015055310439065486,0.015183181659108404
2023-06-21,0.014080989875205691,0.060064231461535805,-0.04371275876868147,-0.02605075133718236,-0.01843365619776724,-0.01574831720540638,-0.02995088803662698,-0.012036248674424826,-0.011737209313119178,-0.008944170771362591
2023-06-22,-0.006233752377016818,0.07346716116298685,0.04551844294211158,0.039107919451237795,0.008600776472741316,0.05657034973334952,0.029028386787687144,0.08553870447786477,0.06235945410855786,0.03797084231411251
2023-06-23,0.030787489135090898,0.023065283886187494,0.010170533434402116,0.017333484852137575,0.04003116866902156,0.03536716753039475,0.07037625107566349,0.017447649848239915,0.02411060619800539,0.021067264453367977
2023-06-26,0.03133798253093162,0.04537188572030356,0.02353026781362311,0.0208454350194382,0.028082979415522485,0.012470143227422261,0.004291902510830877,0.014908808081622609,0.033540558197962304,0.028894419072067832
2023-06-27,-0.010832182579969695,0.011605557967896075,-0.008759036225133361,-0.003262577171628532,-0.014254979687447699,-0.01150535496135613,-0.014668129007516297,-0.003143956533607254,0.014037149459211758,0.003790353319617009
2023-07-03,0.02445112749387283,0.048790155640496144,0.048091693315970616,0.05251801650907158,0.02100143269725297,0.02570353675393184,0.031232434081016083,0.04055200743769241,0.08317514748917852,0.06941300239447015
2023-07-04,0.01913926800317306,-0.025223822068993006,-0.014072765299360955,-0.01405181379350652,0.03424785619707487,-0.013245265199352521,-0.008035542663210252,-0.017429570763529786,-0.011466949782252624,-0.011834439165513865
2023-07-05,-0.011439528408894428,0.004497623677619107,0.023530450705394126,0.014051813793506562,-0.00770842872804346,0.039220673664776634,0.0101395885293029,0.014834457256920513,0.03957180811447904,0.007708336644790717
2023-07-06,-0.019361813669569537,0.033826880653379326,0.014293729004591211,-0.007782128638759194,-0.014992763945437651,-0.0027510415306720533,-0.009715097231592073,0.011197370144038868,0.0004617793300566839,0.0393797021303059
2023-07-07,-0.009823175213238227,0.05281052409147791,-0.010976906700997538,0.015504163110962817,-0.004238551371614555,0.0036663761120014743,-0.008953253708000103,-0.0030022823496177378,-0.006484469083002762,0.030754463559694988
2023-07-10,0.011776323440448199,-0.009648624524616416,0.022914126651575866,0.010204187931265686,0.005446371671573376,-0.004584998140046094,0.00852876241028933,0.005568536539115865,-0.002791950807254076,-0.0027570361771406906
2023-07-11,0.06514812325429069,-0.010442152581097269,0.0016168059660846806,-0.0010157557825497359,0.05689014924376355,0.025409639579932856,0.037095375677331524,0.010622621565913669,0.003256519034934378,0.00110371465736882
2023-07-12,0.05425967644704984,-0.004910529142695675,0.004298746175345551,-0.015361362425260762,0.06510840902794579,-0.001793727790208532,0.022654659266377317,-0.013188875755411743,-0.020648408595556892,-0.0005517353989391078
2023-07-13,0.05638852261420205,0.029790877631877107,-0.013495491563875438,0.0005158687563747426,0.053561037526148624,0.00804655811435158,0.010939946828432124,0.025371328992061137,-0.006660235773257385,-0.017256187775208796
2023-07-14,0.013008297642387225,0.054462345148969846,0.004338376972846971,-0.004134319772478886,-0.025642393895702095,-0.005357171535273635,0.037850232907414294,0.027184569372374345,0.01891306886131355,-0.0050661935539859475
2023-07-17,0.02236516283127434,-0.0032372998335151045,0.05167222180517325,0.004650023007354739,0.0,0.010685796643885408,0.027244497148366242,0.04819012002366923,0.024521256838121692,0.01678834178543546
2023-07-18,-0.073743488595547,-0.05122504531545475,0.024366546347157427,-0.03728446255486748,-0.07326920554984684,-0.04159728879927227,-0.06509473005578059,-0.053486571376065134,-0.022182113971330297,-0.040775645489807485
2023-07-19,0.06182438055613286,0.028265665503913847,0.002504369637058962,0.007993532111231686,0.04535056191940028,0.055669609269040965,0.03498900597873093,0.019818684794001826,0.04388284064051898,0.0335352041894323
2023-07-20,-0.012872245732767388,0.024903057241099775,0.008468486089154684,0.0,0.009569455224711748,0.05190440520896525,0.007611846655410577,0.00040036735205642096,0.007130034380218215,0.017179924362329364
2023-07-21,-0.030417528078173637,-0.011064190148116312,0.0069203227554095,-0.012820628362479821,-0.02844296666790567,-0.011676495627407352,-0.006657142445411645,-0.026776477059221065,-0.007130034380218293,0.00438588005688804
